wav,flux
3967.0,209.84771255616536
3968.0,184.05843926049678
3969.0,164.884640157065
3970.0,162.37402350138535
3971.0,180.85597955116268
3972.0,207.096356651929
3973.0,234.3171958690027
3974.0,265.3632232333096
3975.0,293.7691163552154
3976.0,335.43841149914965
3977.0,364.2335872656539
3978.0,393.4173158563454
3979.0,425.7574783543203
3980.0,455.13473683647544
3981.0,480.9581077408366
3982.0,489.1698920595214
3983.0,488.3424259413686
3984.0,492.509966455378
3985.0,493.9439408356108
3986.0,505.4666516114712
3987.0,506.2125360324087
3988.0,508.9419233297489
3989.0,537.6157200183725
3990.0,538.2704207141782
3991.0,533.8642879524149
3992.0,544.5527889839007
3993.0,549.2244662238152
3994.0,554.2911051780388
3995.0,547.203370834274
3996.0,540.7155234542383
3997.0,537.4872228098853
3998.0,524.6217213857057
3999.0,524.6614376575511
4000.0,551.3585012536363
4001.0,559.1066535124951
4002.0,551.4400394394794
4003.0,557.7749701290722
4004.0,563.0319717527575
4005.0,546.175424971748
4006.0,505.08682391765063
4007.0,501.23791865003636
4008.0,518.051155979019
4009.0,541.4486656667989
4010.0,545.8825711705393
4011.0,548.1972375231993
4012.0,555.1488738150217
4013.0,558.3982834925027
4014.0,563.7121391250705
4015.0,558.7431600451688
4016.0,564.4934919366034
4017.0,567.6593095271521
4018.0,552.6850059611877
4019.0,552.2183601437624
4020.0,574.9303923781449
4021.0,572.7127403322316
4022.0,568.5512057537273
4023.0,568.3940576858996
4024.0,572.6447856245937
4025.0,565.244933159014
4026.0,557.8457447872737
4027.0,566.885027082646
4028.0,572.8070674389095
4029.0,572.6054202437606
4030.0,565.4670266435085
4031.0,534.6647572744577
4032.0,511.8851418218203
4033.0,514.556780851432
4034.0,506.04941838013804
4035.0,515.5428269212838
4036.0,525.6337289372871
4037.0,547.2231459092994
4038.0,566.7975206619543
4039.0,576.9783722709772
4040.0,573.7704024692806
4041.0,562.6965317645515
4042.0,551.4102885370573
4043.0,561.9054790058932
4044.0,558.6348646634425
4045.0,524.1195636905401
4046.0,472.05348446298143
4047.0,453.54870403574756
4048.0,502.4648191324592
4049.0,535.8891996024227
4050.0,543.6342015479335
4051.0,557.0928631337677
4052.0,560.6695504882217
4053.0,546.3779845147684
4054.0,539.3546112054051
4055.0,536.292476613849
4056.0,524.7404164331525
4057.0,528.5836116231956
4058.0,517.9968380714366
4059.0,501.3953510163542
4060.0,510.019086930403
4061.0,528.889095986952
4062.0,531.7614383109662
4063.0,511.3749057393732
4064.0,476.21773050483483
4065.0,457.411308658056
4066.0,494.68988447744795
4067.0,498.2525042726448
4068.0,494.9960678422329
4069.0,520.2829729701166
4070.0,549.8483635023318
4071.0,543.7693757881534
4072.0,492.23930345830433
4073.0,476.5676402744663
4074.0,524.9299846406917
4075.0,537.8852187343476
4076.0,526.7520288207995
4077.0,507.4891254160726
